,Part Number,Description,Price,Total Cost,Margin %,Quantity,Quantity Ordered YTD,Sales Last 3 Months,Sales - This Year,Months No Sale,COGS,Turnover,Demand,Ordering Cost,Carrying Cost,EOQ
27806,33121233528,shaft seal,37.99,45.7,39.85259278757568,2,0,0,0,7,0.0,0.0,1.0976829532340806e-21,0.0,7.598000000000001,0.0
27808,33121236998,needle sleeve,65.99,41.6,36.96014547658736,1,0,1,1,0,41.6,0.4793178937665629,0.7802105263157895,0.0,8.679,0.0
27809,33121241938,shaft seal,53.99,67.84,37.17355065752917,2,0,0,0,7,0.0,0.0,0.1714820609418283,0.0,10.798000000000002,0.0
27819,33121450497,nut,13.99,52.8,37.09792709077913,6,0,1,2,1,17.6,0.1897778736251887,1.903393717239081,0.0,9.274,0.0
27822,33121454019,covering cap,2.99,2.8800000000000003,51.83946488294314,2,0,0,0,7,0.0,0.0,0.0202092082210447,0.0,0.5980000000000001,0.0
27823,33121454403,shim,21.99,13.439999999999998,38.881309686221016,1,0,0,0,7,0.0,0.0,0.004441771238478,0.0,2.199,0.0
27825,33121454405,shim,21.99,26.879999999999995,38.881309686221016,2,0,0,0,7,0.0,0.0,0.0002145704765244,0.0,4.398,0.0
27826,33121454406,shim,21.99,13.439999999999998,38.881309686221016,1,0,0,0,7,0.0,0.0,4.7160332103468406e-05,0.0,2.199,0.0
27828,33122301019,shaft seal,12.39,24.75,60.048426150121074,5,0,0,0,7,0.0,0.0,2.278193627990071e-06,0.0,6.195,0.0
27829,33122310544,shim,27.99,17.279999999999998,38.26366559485531,1,0,0,0,7,0.0,0.0,5.0072297844666e-07,0.0,2.799,0.0
27831,33122310546,shim,31.99,20.0,37.480462644576434,1,0,0,0,7,0.0,0.0,2.41886315894178e-08,0.0,3.199,0.0
27835,33122310554,shim,27.99,17.279999999999998,38.26366559485531,1,0,0,0,7,0.0,0.0,5.6446738853305736e-11,0.0,2.799,0.0
27838,33122310557,shim,27.99,17.279999999999998,38.26366559485531,1,0,0,0,7,0.0,0.0,5.993210382873739e-13,0.0,2.799,0.0
27840,33122310559,shim,27.99,17.279999999999998,38.26366559485531,1,0,0,0,7,0.0,0.0,2.8951648761741274e-14,0.0,401.6565,0.0
27855,33171230304,rubber cover,40.99,24.53,40.15613564283972,1,0,0,0,7,0.0,0.0,1.8676857377901563e-06,0.0,408.87525,0.0
27857,33171236955,pivot pin,63.99,38.48,39.8656040006251,1,0,0,0,7,0.0,0.0,9.02230658084899e-08,0.0,582.309,0.0
27859,33171239812,cover,11.99,35.85,40.200166805671394,5,0,0,0,7,0.0,0.0,4.358442878893842e-09,,0.0,0.0
27864,33171452504,rubber boot,89.99,56.96,36.70407823091455,1,0,0,1,6,56.96,0.4807968262007259,0.7802105263180249,,0.0,0.0
27865,33171454552,rubber boot,55.99,35.52,36.56010001786033,1,0,0,0,7,0.0,0.0,0.1714820609423196,,0.0,0.0
27866,33171458068,tension strap,23.99,17.06,28.88703626511046,1,0,0,0,7,0.0,0.0,0.0376899519207961,,0.0,0.0
27869,33171458346,tension strap,14.99,18.46,38.42561707805204,2,0,0,0,7,0.0,0.0,0.0004001715878905,,0.0,0.0
27876,33172311091,needle bearing,180.99,230.4,36.350074589756346,2,0,1,3,1,345.6,0.6462470548636824,2.685416414809738,0.0,11417.552999999998,0.0
27878,33172311729,tapered roller bearing,70.99,86.79999999999998,38.864628820960704,2,0,2,5,2,216.99999999999997,0.8663366336633662,4.373742272597986,,0.0,0.0
27885,33172332148,pivot pin,105.99,151.2,28.672516275120294,2,0,0,0,7,0.0,0.0,0.0377983200088259,,0.0,0.0
27888,33172332470,lock ring,30.99,38.72,37.52823491448855,2,0,0,0,7,0.0,0.0,0.0004013221818195,0.0,6.198,0.0
27892,33172333185,tension strap,26.99,16.64,38.34753612449055,1,0,0,0,7,0.0,0.0,0.0082847912237331,0.0,2.699,0.0
27893,33172335110,pivot pin,68.99,49.31999999999999,28.51137846064648,1,0,1,2,2,98.64,0.8337418645930182,1.5622419625342268,0.0,11.831,0.0
27894,33172335111,collar nut,31.99,21.42,33.04157549234136,1,0,1,1,2,21.42,0.5016393442622951,1.1235748650285753,,0.0,0.0
27896,33172335120,tension strap,24.99,31.68,36.614645858343344,2,0,0,0,7,0.0,0.0,0.0542769947519018,0.0,4.998,0.0
27897,33172335139,cable tie,4.99,8.16,45.49098196392786,3,0,0,2,4,5.44,0.3075183719615602,1.57235056474126,,0.0,0.0
27903,33177650079,plate left,41.99,52.48,37.50893069778519,2,0,0,0,7,0.0,0.0,0.0001772518249294,,0.0,0.0
27904,33177650080,plate right,41.99,52.48,37.50893069778519,2,0,0,0,7,0.0,0.0,3.895808531081736e-05,0.0,81.8805,0.0
27906,33177650203,gasket ring,5.99,7.36,38.56427378964942,2,0,0,0,7,0.0,0.0,0.171483942906135,0.0,285.723,0.0
27915,33177658572,collar nut,80.99,54.74,32.4114088159032,1,0,0,0,7,0.0,0.0,8.702863397945292e-06,0.0,8.099,0.0
27920,33177661695,hub cap,17.99,12.07,32.90717065036132,1,0,0,0,7,0.0,0.0,4.463716583760985e-09,0.0,240.1665,0.0
27921,33177665148,pivot pin,89.99,128.16,28.792088009778865,2,1,1,2,0,128.16,0.5261947774675645,1.5604210536126568,0.0,3281.9710000000005,0.0
27924,33177665737,reinforcement clip,3.99,2.24,43.85964912280701,1,0,0,0,7,0.0,0.0,0.016567709402079,0.0,81.1965,0.0
27926,33177666400,lock ring,6.99,41.6,40.486409155937054,10,0,0,0,7,0.0,0.0,0.000800343176282,0.0,1247.715,0.0
27929,33177668495,washer,33.99,21.120000000000005,37.864077669902905,1,0,0,0,7,0.0,0.0,8.497612318085238e-06,0.0,759.6765,0.0
27934,33177672817,spacer ring,29.99,20.88,30.37679226408803,1,0,0,0,7,0.0,0.0,4.358442881634107e-09,0.0,647.784,0.0
27935,33177674574,isa screw,6.99,26.04,37.911301859799714,6,0,0,0,7,0.0,0.0,9.579398670370543e-10,0.0,1031.724,0.0
27936,33177674694,cover,6.99,28.0,42.77539341917024,7,0,0,1,6,4.0,0.0785391714117416,0.7802105265263345,0.0,1100.088,0.0
27937,33177677921,covering cap,7.99,4.640000000000001,41.92740926157697,1,0,1,1,2,4.640000000000001,0.4500484966052376,0.9516925873038932,0.0,203.36475,0.0
27939,33177683104,shaft seal,14.99,18.24,39.159439626417615,2,0,0,0,7,0.0,0.0,0.0459738066187548,0.0,632.5780000000001,0.0
27941,33177684610,clamping screw,12.99,7.680000000000001,40.87759815242494,1,0,0,0,7,0.0,0.0,0.0022208756516706,0.0,241.614,0.0
27942,33177685052,rubber boot,98.99,126.07999999999998,36.31679967673503,2,2,0,4,2,252.16,0.7805361233207453,3.1213302303537565,0.0,8270.336000000001,0.0
27943,33177685599,rubber boot,78.99,49.92,36.80212685150019,1,0,2,4,2,199.68,1.116591175977185,3.8068776337872254,0.0,2968.5779999999995,0.0
27946,33177686684,spacer ring,21.99,15.119999999999996,31.24147339699864,1,0,0,0,7,0.0,0.0,0.0781093260504077,0.0,332.049,0.0
27950,33177687623,cable tie,3.99,21.120000000000005,51.87969924812029,11,0,5,16,0,30.72000000000001,0.5184810126582279,12.483550697454389,0.0,783.5812500000001,0.0
27960,33177697083,shaft seal,26.99,16.64,38.34753612449055,1,0,0,0,7,0.0,0.0,3.284029273715465e-06,0.0,572.8627499999999,0.0
27962,33177703278,reinforcement,6.99,4.0,42.77539341917024,1,0,0,0,7,0.0,0.0,1.5864295758343894e-07,0.0,0.6990000000000001,0.0
27965,33177709205,torx screw,2.99,32.00000000000001,46.488294314381264,20,1,30,60,0,96.0,0.8946877912395154,46.81263158063175,0.0,1365.3925000000002,0.0
27975,33178358789,vent valve,4.5,51.68,32.44444444444444,17,8,42,81,0,246.24,1.258766997239546,63.1970649465089,0.0,4445.4645,0.0
27981,33178527476,o-ring,3.99,4.48,43.85964912280701,2,0,0,0,7,0.0,0.0,0.0083247498694694,,0.0,0.0
27983,33178529236,supporting plate,36.99,46.400000000000006,37.280346039470125,2,0,0,0,7,0.0,0.0,0.0004021471279215,0.0,7.398000000000001,0.0
27989,33178549284,sprocket,165.99,85.80000000000001,48.310139165009936,1,0,0,0,7,0.0,0.0,4.533423646906389e-08,0.0,16.599,0.0
28074,33306760587,hex nut wiht flange,3.99,12.540000000000004,47.61904761904761,6,0,0,0,7,0.0,0.0,3.86625081278996e-05,0.0,80.19900000000001,0.0
28084,33357708117,rubber boot,82.99,105.6,36.37787685263285,2,0,1,3,0,158.39999999999998,0.646055958887348,2.340631578957539,0.0,3303.8005000000003,0.0
28099,33358524772,shaft seal,48.99,61.760000000000005,36.966727903653805,2,0,0,0,7,0.0,0.0,0.0004388344118349,0.0,707.9055000000001,0.0
28104,33358526140,spacer tube,63.99,42.84,33.0520393811533,1,0,0,0,7,0.0,0.0,2.2507907478994965e-07,0.0,62.39025,0.0
28105,33358526141,inner ring,85.99,51.3,40.34190022095592,1,0,0,0,7,0.0,0.0,4.94700113854121e-08,0.0,782.509,0.0
28108,33358529484,covering cap,4.99,20.48,48.69739478957916,8,0,0,1,6,2.56,0.062135922330097,0.7802105268410353,0.0,328.57000000000005,0.0
28109,33358532912,shaft seal,29.99,37.12,38.11270423474492,2,0,0,0,7,0.0,0.0,0.1714820610572718,0.0,988.1705,0.0
28110,33358533293,spacer ring,19.99,28.44,28.864432216108053,2,0,0,1,6,14.22,0.3019749416011892,0.8179004782618509,,0.0,0.0
28112,33358533524,fillister-head screw,12.99,30.72,40.87759815242494,4,0,1,3,1,23.040000000000003,0.3629489603024575,2.380142234932955,0.0,450.708,0.0
28113,33358533983,chain rail,52.99,33.6,36.591809775429326,1,0,0,0,7,0.0,0.0,0.5231302091094749,0.0,608.06025,0.0
28114,33358533984,chain rail,52.99,33.6,36.591809775429326,1,0,0,0,7,0.0,0.0,0.1149785133284825,0.0,243.754,0.0
28115,33358533985,chain rail,62.99,40.0,36.49785680266709,1,0,0,0,7,0.0,0.0,0.0252710669294601,0.0,494.4715,0.0
28118,33358535194,shaft seal,33.99,21.6,36.45189761694616,1,0,0,0,7,0.0,0.0,0.0002683145630459,0.0,632.214,0.0
28120,33358543854,chain rail,52.99,33.6,36.591809775429326,1,0,0,0,7,0.0,0.0,1.2961582341852837e-05,0.0,634.55525,0.0
28128,33358556597,rubber boot,78.99,49.92,36.80212685150019,1,0,0,1,3,49.92,0.4802308802308802,0.7802105263863746,,0.0,0.0
28130,33358564532,gasket,70.99,89.6,36.89252007324976,2,0,0,0,7,0.0,0.0,0.0376899519240979,,0.0,0.0
28231,33411239504,washer,8.99,5.52,38.5984427141268,1,0,0,0,7,0.0,0.0,5.685486240974168e-17,0.0,191.9365,0.0
28384,33531230258,rubber mounting,67.99,97.4,28.371819385203707,2,0,0,0,7,0.0,0.0,2.2468984857746098e-59,0.0,1815.333,0.0
28385,33531230276,rubber mounting,25.99,35.059999999999995,32.55098114659485,2,0,0,0,7,0.0,0.0,4.938446356102512e-60,0.0,531.4955,0.0
28391,33531452325,rubber mounting,44.99,226.4,37.0971326961547,8,0,0,0,7,0.0,0.0,5.567134000295793e-64,0.0,4175.072,0.0
28396,33532332253,hex bolt,22.99,14.4,37.3640713353632,1,0,0,0,7,0.0,0.0,2.8553945092378392e-67,0.0,321.28525,0.0
28401,33533054174,hex nut,17.99,22.72,36.8538076709283,2,0,0,0,7,0.0,0.0,1.4645377321530975e-70,0.0,448.8505,0.0
28402,33537650093,needle sleeve,39.99,101.76,36.384096024006,4,0,0,0,7,0.0,0.0,3.2188997734059666e-71,0.0,1715.571,0.0
28405,33537650096,gasket ring,9.99,17.759999999999998,40.74074074074075,3,0,0,0,7,0.0,0.0,3.417654223309797e-73,0.0,422.577,0.0
28408,33537650099,bushing,34.99,124.20000000000002,29.00828808230923,5,0,0,0,7,0.0,0.0,3.628680981808928e-75,0.0,629.82,0.0
28414,33537655877,tension strut,245.99,176.4,28.28976787674296,1,0,0,0,7,0.0,0.0,4.090629281634717e-79,0.0,3652.9515,0.0
28421,33537674514,"bracket, adjusting wheel",75.99,54.36,28.464271614686144,1,0,1,1,1,54.36,0.5268973538819425,0.78078660490905,0.0,655.1294999999999,0.0
28426,33537686734,fit bolt,10.99,39.36,40.30937215650592,6,0,1,1,1,6.5600000000000005,0.0947702976018491,0.7806109933755774,0.0,872.172,0.0
28449,33538522637,deflection lever,98.99,62.73,36.62996262248712,1,10,0,0,0,0.0,0.0,5.73578826537755e-16,0.0,303.11775,0.0
28471,33548522942,cover,20.99,14.4,31.39590281086232,1,0,0,0,7,0.0,0.0,1.9175410504532888e-30,0.0,201.504,0.0
28472,33548522949,fit bolt,16.99,30.719999999999995,39.72925250147146,3,0,0,2,4,20.48,0.3345858519849697,1.560421052631579,0.0,618.2209999999999,0.0
28473,33548523427,hexagon screw with flange,12.99,16.0,38.414164742109314,2,0,0,0,7,0.0,0.0,0.3429641218836566,0.0,236.418,0.0
28562,33738555052,securing plate,25.99,112.0,38.43786071565987,7,0,0,0,7,0.0,0.0,0.5865598624088059,0.0,382.053,0.0
28625,33815A7CC55,jerk damper,120.99,76.8,36.5236796429457,1,0,0,0,3,0.0,0.0,4.212808724262447e-31,0.0,1237.1227499999998,0.0
28629,33818522842,chain,285.99,296.40000000000003,48.18000629392636,2,0,1,3,2,444.6,0.5597522284332981,2.691879555526856,0.0,11795.058,0.0
28632,33818533977,sprocket wheel set,145.99,150.8,48.35262689225289,2,0,1,1,2,75.4,0.2287066246056782,1.0179634648958316,0.0,5307.848,0.0
28633,33818543930,grooved ball bearing,55.99,102.3,39.09626719056975,3,0,0,1,3,34.1,0.1843043995243757,1.0039481804949997,0.0,1914.957,0.0
28642,33837729213,chain,270.99,280.8,48.18997010959814,2,0,3,5,2,702.0,0.7861318282604314,3.90105808202212,0.0,15269.958,0.0
28643,33837729302,chain lock,13.99,56.16,49.82130092923517,8,0,3,7,2,49.14,0.3600263755586489,6.318885186869704,0.0,1958.6315,0.0
28646,33838521719,tooth belt,640.99,409.6,36.09884709589853,1,0,0,0,7,0.0,0.0,0.0670905159083724,0.0,8156.59775,0.0
28652,33858560459,flange nut,3.99,53.760000000000005,43.85964912280701,24,0,0,0,5,0.0,0.0,0.5144537459711643,0.0,1074.9060000000002,0.0
28906,34111232513,spring,11.99,31.12,35.11259382819016,4,0,0,0,7,0.0,0.0,4.6275954589199214e-110,0.0,232.606,0.0
28911,34111233317,protection cap,57.99,41.19,28.970512157268494,1,0,0,0,7,0.0,0.0,2.3735032538594967e-113,0.0,549.45525,0.0
28918,34111454005,set mounting parts,42.99,114.92000000000002,33.17050476855082,4,0,0,0,7,0.0,0.0,5.880822274807205e-118,0.0,1478.856,0.0
28919,34111454120,covering cap,9.99,19.89,33.63363363363363,3,0,0,0,7,0.0,0.0,1.2925428326102578e-118,0.0,250.2495,0.0
28924,34111454807,repair set brake caliper,74.99,53.95,28.05707427657021,1,0,0,0,7,0.0,0.0,6.629478843142551e-122,0.0,429.31775,0.0
28935,34111542545,caliper with out brake pads,295.99,401.2000000000001,32.22744011622014,2,0,0,0,7,0.0,0.0,3.833144297381271e-129,,0.0,0.0
28936,34111542546,caliper with out brake pads,295.99,401.2000000000001,32.22744011622014,2,0,0,0,7,0.0,0.0,8.424847676770627e-130,0.0,8272.9205,0.0
28946,34112301355,brake pad,55.99,32.33,42.25754599035543,1,0,0,0,7,0.0,0.0,9.338428688950784e-07,0.0,782.4602500000001,0.0
28947,34112301356,brake pad,55.99,32.33,42.25754599035543,1,0,0,0,6,0.0,0.0,2.0524883265820253e-07,0.0,845.4490000000001,0.0
28948,34112301358,"repair kit, brake pads",100.99,60.17,40.41984354886623,1,0,0,0,7,0.0,0.0,4.511153290424495e-08,0.0,1613.31525,0.0
28949,34112301359,"repair kit, brake pads",79.99,54.75999999999999,31.541442680335045,1,0,0,0,7,0.0,0.0,9.915040074111946e-09,0.0,1237.84525,0.0
28953,34112302077,washer,0.99,18.33,52.52525252525253,39,0,0,0,7,0.0,0.0,2.313779825512358e-11,0.0,539.57475,0.0
28956,34112310089,lock ring,4.99,25.92,42.28456913827655,9,0,0,0,7,0.0,0.0,2.456646664740376e-13,0.0,476.0460000000001,0.0
28962,34112314887,roll pin,14.99,96.9,35.35690460306871,10,0,0,0,7,0.0,0.0,2.7693894370421117e-17,0.0,633.3275,0.0
28963,34112314888,wave washer,4.99,43.52,48.69739478957916,17,0,0,0,7,0.0,0.0,6.0868264679409794e-18,0.0,273.57675,0.0
28966,34112330418,mounting parts set,42.99,114.92000000000002,33.17050476855082,4,0,0,0,7,0.0,0.0,6.462664155181422e-20,0.0,1199.421,0.0
28969,34112331175,brake pads kit,92.99,119.9,35.53070222604581,2,0,0,0,7,0.0,0.0,6.861708347140577e-22,0.0,1273.963,0.0
28972,34112331280,"mounting kit, brake rotor, b",62.99,84.32000000000001,33.06874107001111,2,0,0,0,7,0.0,0.0,7.285391954565667e-24,0.0,359.043,0.0
28975,34112333045,brake pads kit,80.99,83.71999999999998,48.31460674157304,2,0,2,2,1,83.71999999999998,0.4107142857142857,1.6358009564729552,0.0,1956.864,0.0
28981,34112338247,"spring, brake caliper, left",8.99,11.9,33.815350389321466,2,0,0,0,7,0.0,0.0,0.0001844046176839,0.0,78.21300000000001,0.0
28982,34112338248,"spring, brake caliper, right",8.99,11.9,33.815350389321466,2,0,0,0,7,0.0,0.0,4.0530193865689744e-05,0.0,105.183,0.0
28983,34112338249,fillister-head screw,5.99,22.75,45.742904841402336,7,0,0,0,7,0.0,0.0,8.90810997805897e-06,0.0,386.80425,0.0
28984,34112338250,clip,4.99,6.460000000000001,35.27054108216433,2,0,3,3,0,9.69,0.6536256323777403,2.340633536856172,0.0,60.782500000000006,0.0
28985,34112338251,pin,8.99,125.12,39.48832035595105,23,0,2,2,0,10.88,0.051269968427501,2.0748676657848093,0.0,1771.9535,0.0
28986,34112338257,repair set brake caliper,195.99,374.4,36.32328180009184,3,0,0,0,7,0.0,0.0,0.4560340722272298,0.0,2410.677,0.0
28998,34117651954,"set of mounting parts, left",42.99,57.46000000000001,33.17050476855082,2,2,0,1,5,28.730000000000004,0.289194222155116,0.7802105321111433,0.0,1500.1095,0.0
28999,34117651956,set of seals for brake pisto,64.99,41.28,36.48253577473458,1,0,0,0,1,0.0,0.0,0.1714820622155861,,0.0,0.0
29000,34117651958,set of brake pads front,92.99,382.72,48.55360791482956,8,0,1,1,1,47.84,0.0623046468014169,0.8179004785164361,0.0,9290.863999999998,0.0
29001,34117653171,isa screw,2.99,13.200000000000005,55.85284280936455,10,0,0,0,7,0.0,0.0,0.1797659156991914,0.0,249.665,0.0
29004,34117658386,"brake pads kit, green",95.99,59.21,38.31649130117721,1,0,0,0,7,0.0,0.0,0.0019086575670121,0.0,1197.47525,0.0
29005,34117658388,vent screw,15.99,10.7,33.08317698561601,1,0,0,0,7,0.0,0.0,0.0004195028420969,,0.0,0.0
29006,34117658389,cap,13.99,7.930000000000001,43.31665475339528,1,0,0,0,7,0.0,0.0,9.220230887352648e-05,,0.0,0.0
29008,34117660850,mounting parts set,42.99,86.19000000000001,33.17050476855082,3,0,2,0,4,0.0,0.0,0.3429685759386471,0.0,29.01825,0.0
29011,34117661879,anti-squeak rotor,12.99,32.64,37.1824480369515,4,0,0,0,7,0.0,0.0,0.0036414554181008,0.0,109.116,0.0
29012,34117663764,brake pads kit,150.99,312.00000000000006,48.34094973177031,4,0,0,0,7,0.0,0.0,0.0008003535697888,0.0,1268.316,0.0
29014,34117670217,stop disk,6.99,38.400000000000006,45.06437768240343,10,0,0,0,7,0.0,0.0,3.866301023563124e-05,0.0,216.69000000000003,0.0
29017,34117671550,gasket ring,3.99,64.48,47.86967418546366,31,0,0,0,7,0.0,0.0,4.10502996425574e-07,0.0,12.369000000000002,0.0
29018,34117671780,"set of brake pads, sintered",92.99,95.68,48.55360791482956,2,0,2,0,4,0.0,0.0,9.022423753016829e-08,,0.0,0.0
29019,34117672808,oval head screw,5.99,60.84,43.572621035058425,18,0,4,10,0,33.800000000000004,0.2710070558050032,7.802105282988232,,0.0,0.0
29022,34117682434,"thrust washers, rubberized,",20.99,231.2,35.20724154359219,17,0,0,0,7,0.0,0.0,0.0828385471688603,,0.0,0.0
29024,34117690169,"brake pads kit, red",92.99,143.51999999999998,48.55360791482956,3,0,0,0,7,0.0,0.0,0.0040017158890654,,0.0,0.0
29028,34117696593,set of brake pads front,92.99,95.68,48.55360791482956,2,0,0,4,4,191.36,0.6794006958744586,3.137419153083533,,0.0,0.0
29030,34117696595,pin,42.99,28.730000000000004,33.17050476855082,1,0,0,0,7,0.0,0.0,0.1515606019738617,,0.0,0.0
29033,34117696861,"brake rotor, front",320.99,166.4,48.16037882800087,1,0,0,0,7,0.0,0.0,0.0016091887535698,,0.0,0.0
29036,34117697387,"set thrust washers, rubberiz",20.99,870.3999999999999,35.20724154359219,64,0,0,0,7,0.0,0.0,1.708549854573876e-05,0.0,30695.776,0.0
29037,34117700989,countersunk screw,6.99,86.4,38.19742489270386,20,1,40,60,0,259.20000000000005,0.9639271104499816,46.8126353341601,0.0,6850.227500000001,0.0
29038,34117701390,countersunk screw,8.99,105.6,41.26807563959956,20,0,0,0,7,0.0,0.0,10.288924481865928,,0.0,0.0
29044,34117705216,set of brake pads front,92.99,287.04,48.55360791482956,6,0,0,0,7,0.0,0.0,0.0019602185126586,0.0,13585.838999999998,0.0
29052,34117711427,brake rotor with rivet,440.99,915.2,48.11673734098279,4,0,0,0,6,0.0,0.0,0.0020008686142435,0.0,41629.456,0.0
29055,34117711498,set of brake pads front,115.99,119.6,48.44383136477283,2,0,0,0,7,0.0,0.0,0.1507810518268737,0.0,5938.688,0.0
29059,34117713039,oval head screw,4.99,40.32000000000001,42.28456913827655,14,0,10,10,0,28.800000000000004,0.3417991929741278,7.802457126744102,,0.0,0.0
29060,34117713131,"brake rotor, front",515.99,535.6,48.09976937537549,2,1,0,0,6,0.0,0.0,1.7148979453307045,,0.0,0.0
29063,34117713158,"brake rotor, offset, front",440.99,457.6,48.11673734098279,2,0,0,0,7,0.0,0.0,0.0182078617477525,,0.0,0.0
29065,34117713989,dowel,6.99,17.28,38.19742489270386,4,0,0,0,7,0.0,0.0,0.0008795746926049,,0.0,0.0
29066,34117714800,"set of brake pads, sintered",140.99,582.4000000000001,48.36513227888502,8,1,4,4,1,291.20000000000005,0.2287473881007368,3.121035426521911,,0.0,0.0
29068,34117714802,"set of mounting parts, brake",42.99,28.730000000000004,33.17050476855082,1,0,1,1,2,28.730000000000004,0.5009153517566036,0.9309796728483806,,0.0,0.0
29082,34117728945,"set of brake pads, sintered",92.99,382.72,48.55360791482956,8,0,4,7,0,334.88,0.3674508426966292,5.536873125126326,0.0,7609.856,0.0
29086,34118354919,set of brake pads front,92.99,95.68,48.55360791482956,2,0,3,3,0,143.51999999999998,0.5568402265849305,2.3535524599902886,,0.0,0.0
29099,34118524942,brake pads kit,92.99,287.04,48.55360791482956,6,0,0,0,7,0.0,0.0,6.573753886522104e-09,,0.0,0.0
29100,34118524943,"set of mounting parts, brake",42.99,86.19000000000001,33.17050476855082,3,0,0,0,7,0.0,0.0,1.444841906848227e-09,0.0,641.62575,0.0
29101,34118526566,brake rotor with rivet,440.99,457.6,48.11673734098279,2,1,2,2,1,457.6,0.4121482869186151,1.5604210529491398,0.0,28423.168,0.0
29102,34118526575,brake rotor with rivet,440.99,457.6,48.11673734098279,2,0,0,0,0,0.0,0.0,0.3429641219534531,0.0,18720.0255,0.0
29103,34118531699,hexagon screw with coating,4.99,62.56,45.49098196392786,23,0,0,0,7,0.0,0.0,0.0753799038567168,0.0,355.78700000000003,0.0
29104,34118534183,"set of brake pads, sintered",92.99,621.92,48.55360791482956,13,0,5,7,0,334.88,0.243317275904411,5.478041393605561,,0.0,0.0
29105,34118534234,set of brake pads front,140.99,145.60000000000002,48.36513227888502,2,0,0,0,7,0.0,0.0,1.2040158347208856,,0.0,0.0
29106,34118535158,"set of mounting parts, brake",42.99,229.84000000000003,33.17050476855082,8,20,6,10,0,287.30000000000007,0.6015872018761649,8.066735269778654,0.0,2614.6957500000003,0.0
29107,34118535400,brake pads kit w brake pad w,140.99,218.40000000000003,48.36513227888502,3,0,0,0,7,0.0,0.0,1.7729834992945088,0.0,8237.340750000001,0.0
29109,34118548028,set of brake pads front,92.99,669.76,48.55360791482956,14,1,12,16,0,765.4399999999999,0.454515224929932,12.569016666738484,0.0,6904.728,0.0
29114,34118556253,brake caliper brembo left,1230.99,836.4000000000001,32.05468769039553,1,2,1,3,2,2509.2000000000003,1.0099050547575257,2.7672429833041408,0.0,62673.782750000006,0.0
29115,34118556254,brake caliper brembo right,1230.99,836.4000000000001,32.05468769039553,1,15,1,3,2,2509.2000000000003,1.0125540234616175,2.94884245780411,0.0,62819.58150000001,0.0
29120,34118569407,"set of mounting parts, brake",21.99,71.39999999999999,35.06139154160983,5,0,2,2,0,28.559999999999995,0.229896160347742,1.571037040327625,0.0,3133.70175,0.0
29186,34211236793,vent screw,21.99,101.43,34.106412005457024,7,0,1,1,2,14.489999999999998,0.0899022801302931,0.7802105263157895,0.0,1305.5175,0.0
29187,34211236794,dust cap,13.99,23.790000000000003,43.31665475339528,3,0,0,0,7,0.0,0.0,0.1714820609418283,0.0,339.957,0.0
29190,34211238059,set mounting parts,29.99,19.07,36.41213737912638,1,0,0,0,7,0.0,0.0,0.0018207040636732,0.0,329.14025,0.0
29199,34211542640,brake pads kit,92.99,143.51999999999998,48.55360791482956,3,0,0,0,7,0.0,0.0,2.179221439446921e-09,0.0,27.897,0.0
29201,34212310523,repair kit brake shoe asbest,281.99,188.48,33.160750381219195,1,0,0,0,7,0.0,0.0,1.0527254953241088e-10,0.0,1614.3927500000002,0.0
29210,34212314001,cap,13.99,39.650000000000006,43.31665475339528,5,0,1,1,2,7.930000000000001,0.1072853953865927,0.7802105263157896,0.0,589.472125,0.0
29211,34212314017,vent screw,21.99,101.43,34.106412005457024,7,0,0,0,7,0.0,0.0,0.1714820609418283,0.0,1439.2454999999998,0.0
29212,34212314151,rear brake disc,270.99,140.4,48.18997010959814,1,0,0,0,7,0.0,0.0,0.0376899519206881,0.0,2567.63025,0.0
29213,34212330021,countersunk head screw,5.99,3.5700000000000003,40.40066777963272,1,0,0,0,7,0.0,0.0,0.0082838546958312,0.0,40.28275,0.0
29217,34212330312,"repair kit, rubber cover",51.99,104.04000000000002,33.294864396999415,3,0,3,6,1,208.08000000000004,0.8002769124264452,4.6812824891488,0.168,26.001000000000005,0.2459557826197934
29218,34212330313,set mounting parts,42.99,28.730000000000004,33.17050476855082,1,0,2,3,0,86.19000000000001,1.0012197246907126,3.369528193404494,0.0,643.4853750000001,0.0
29219,34212331028,screw,4.99,12.8,48.69739478957916,5,1,0,0,0,0.0,0.0,0.7405868281924827,3.437362250616453,20.7825,0.4949561747949528
29225,34212335465,"set, brake pads, organic",80.99,41.85999999999999,48.31460674157304,1,0,7,7,0,293.0199999999999,1.2879999999999998,5.461557170914928,0.0,1387.7499999999998,0.0
29228,34212345314,rear brake disc,245.99,254.8,48.20927679986992,2,1,1,1,1,127.4,0.2294751251846248,0.8381983956034214,0.0,4358.1630000000005,0.0
29229,34212345449,brake pads kit,80.99,125.57999999999998,48.31460674157304,3,1,2,5,0,209.29999999999995,0.6029615118690942,4.085279815791573,0.0,3419.132,0.0
29236,34217651957,set of brake caliper piston,38.99,24.800000000000004,36.393947165939984,1,5,0,0,1,0.0,0.0,0.0001012208620336,0.0,332.059,0.0
29237,34217652754,set mounting parts,42.99,28.730000000000004,33.17050476855082,1,0,0,0,7,0.0,0.0,2.2247279992232652e-05,0.0,385.83525,0.0
